Serial,PMID,URL,Title,occurrence:: initial,occurrence:: update,taxonomy:: single strain,taxonomy:: single species,taxonomy:: multi-species,taxonomy:: virus,taxonomy:: eubacteria,taxonomy:: archaebacteia,taxonomy:: eukaryotes,taxonomy:: mammals,taxonomy:: model organism,taxonomy:: human,taxonomy:: invertebrate,taxonomy:: vertebrate,taxonomy:: unicellular eukaryotes,taxonomy:: plants,taxonomy:: fungi,data:: single molecule type,data:: DNA,data:: RNA,data:: protein,data:: lipids,data:: carbohydrates,data:: chemicals and small molecules,data:: genes,data:: genome,data:: transcriptome,data:: proteome,data:: metabolome,data:: structure,data:: sequence,data:: short tandem repeats,data:: intron/exon,data:: coding/non-coding DNA,data:: complements,data:: transposons,data:: promoters and regulators,data:: metal ion binding/ interactions,data:: enzymatic sites/ complexes,data:: localization,data:: motif,data:: classification,data:: genetic similarity and/or conservation,data:: properties and annotation,data:: enzymes,data:: ribozymes,data:: pathways,data:: protein-nucleic acid interactions,data:: protein-protein interactions,data:: post-translational modifications,data:: diseases,data:: mutations and polymorphisms,data:: probes and primers,data:: antibodies,data:: ligand activity and pairs,data:: drugs and drug targets,data:: clinical,data:: literature,data:: statistics,data:: ancient,data:: comparative,data:: high-throughput,data:: microarray,data:: NGS,data:: crystallography,data:: mass spectrometry,data:: images,data:: images:: microscopic,data:: model,data:: model:: 3D,data:: model:: interactions,data:: inferred,system:: organelles,system:: nucleus,system:: cytoplasm,system:: mitochondria,system:: chloroplast,system:: ribosome,system:: extracellular,system:: whole cell,system:: tissues,system:: organs,system:: organ systems,system:: organism,system:: population,access:: web forms/applications,access:: programmatic,access:: data download,access:: submission,status:: alive,status:: dead,status:: unknown,Category_List
200,23998809,http://genomics.senescence.info/longevity/,LongevityMap: a database of human genetic variants associated with longevity,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: human | taxonomy:: vertebrate | data:: single molecule type | data:: DNA | data:: genes | data:: genome | data:: sequence | data:: properties and annotation | data:: mutations and polymorphisms | data:: literature | access:: web forms/applications | access:: data download | access:: submission | status:: alive
203,23155063,http://genome.ucsc.edu,The UCSC Genome Browser database: extensions and updates 2013,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,occurrence:: update | taxonomy:: multi-species | taxonomy:: virus | taxonomy:: eubacteria | taxonomy:: archaebacteia | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: model organism | taxonomy:: human | taxonomy:: invertebrate | taxonomy:: vertebrate | taxonomy:: unicellular eukaryotes | data:: single molecule type | data:: DNA | data:: genes | data:: genome | data:: sequence | data:: mutations and polymorphisms | data:: literature | system:: whole cell | system:: organism | access:: web forms/applications | access:: data download | status:: alive
202,22936402,http://genome.weizmann.ac.il/GOSdb,General Olfactory Sensitivity Database (GOSdb): Candidate Genes and their Genomic Variations,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: human | taxonomy:: vertebrate | data:: DNA | data:: RNA | data:: genes | data:: genome | data:: transcriptome | data:: sequence | data:: properties and annotation | data:: mutations and polymorphisms | data:: literature | access:: web forms/applications | access:: data download | status:: alive
205,23886610,http://gene.cqu.edu.cn/BmTEdb/,BmTEdb: a collective database of transposable elements in the silkworm genome,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: invertebrate | data:: single molecule type | data:: DNA | data:: genes | data:: genome | data:: sequence | data:: transposons | data:: literature | access:: web forms/applications | access:: data download | status:: alive
204,23110448,http://genome.jouy.inra.fr/yeastip,YeastIP: a database for identification and phylogeny of Saccharomycotina yeasts,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | taxonomy:: eukaryotes | taxonomy:: model organism | taxonomy:: unicellular eukaryotes | taxonomy:: fungi | data:: single molecule type | data:: DNA | data:: genes | data:: genome | data:: sequence | data:: probes and primers | system:: whole cell | system:: organism | access:: web forms/applications | status:: alive
207,23872200,http://gag.genouest.org,The GAG database: A new resource to gather genomic annotation cross-references,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | data:: DNA | data:: protein | data:: genes | data:: genome | data:: sequence | data:: properties and annotation | data:: literature | access:: web forms/applications | access:: data download | status:: alive
206,23193279,http://gemdock.life.nctu.edu.tw/KIDFamMap/,KIDFamMap: a database of kinase-inhibitor-disease family maps for kinase inhibitor selectivity and binding mechanisms,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: human | taxonomy:: vertebrate | data:: protein | data:: structure | data:: sequence | data:: enzymes | data:: protein-protein interactions | data:: diseases | data:: mutations and polymorphisms | data:: ligand activity and pairs | data:: literature | access:: web forms/applications | access:: data download | status:: alive
209,23203866,http://flyatlas.gla.ac.uk/,FlyAtlas: database of gene expression in the tissues of Drosophila melanogaster,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: update | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: model organism | taxonomy:: invertebrate | data:: DNA | data:: RNA | data:: genes | data:: genome | data:: transcriptome | data:: sequence | data:: literature | data:: high-throughput | data:: microarray | access:: web forms/applications | access:: data download | status:: alive
208,24185702,http://FunCoup.sbc.su.se,FunCoup 3.0: database of genome-wide functional coupling networks,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,occurrence:: update | data:: DNA | data:: protein | data:: genes | data:: genome | data:: structure | data:: sequence | data:: enzymatic sites/ complexes | data:: properties and annotation | data:: pathways | data:: protein-nucleic acid interactions | data:: protein-protein interactions | data:: ligand activity and pairs | data:: literature | status:: unknown
148,23725466,http://pmted.agrinome.org,PMTED: a plant microRNA target expression database,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | taxonomy:: eukaryotes | taxonomy:: plants | data:: RNA | data:: genes | data:: sequence | data:: promoters and regulators | data:: properties and annotation | data:: literature | data:: microarray | access:: web forms/applications | access:: data download | status:: alive
149,23066098,http://plantrna.ibmp.cnrs.fr/,PlantRNA; a database for tRNAs of photosynthetic eukaryotes,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | taxonomy:: plants | data:: RNA | data:: genes | data:: genome | data:: sequence | data:: promoters and regulators | data:: properties and annotation | data:: enzymes | data:: literature | access:: web forms/applications | access:: data download | status:: alive
77,24304889,http://www.ebi.ac.uk/gxa,Expression Atlas update--a database of gene and transcript expression from microarray- and sequencing-based functional genomics experiments,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: update | taxonomy:: multi-species | data:: DNA | data:: RNA | data:: genes | data:: genome | data:: transcriptome | data:: properties and annotation | data:: literature | data:: high-throughput | data:: microarray | access:: web forms/applications | access:: data download | status:: alive
76,23080122,http://www.ebi.ac.uk/imgt/hla/,The IMGT/HLA database,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,occurrence:: update | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: human | taxonomy:: vertebrate | data:: single molecule type | data:: DNA | data:: genes | data:: sequence | data:: intron/exon | data:: mutations and polymorphisms | data:: clinical | access:: web forms/applications | access:: data download | access:: submission | status:: alive
75,23180793,http://www.ebi.ac.uk/ipd/,IPD--the Immuno Polymorphism Database,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: human | taxonomy:: vertebrate | data:: DNA | data:: protein | data:: genes | data:: sequence | data:: properties and annotation | data:: mutations and polymorphisms | data:: literature | system:: organ systems | access:: web forms/applications | access:: data download | status:: alive
74,23203882,http://www.ebi.ac.uk/pride,The Proteomics Identifications (PRIDE) database and associated tools: status in 2013,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,occurrence:: update | taxonomy:: multi-species | taxonomy:: virus | taxonomy:: eubacteria | taxonomy:: archaebacteia | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: model organism | taxonomy:: human | taxonomy:: invertebrate | taxonomy:: vertebrate | taxonomy:: unicellular eukaryotes | taxonomy:: plants | taxonomy:: fungi | data:: single molecule type | data:: protein | data:: proteome | data:: sequence | system:: whole cell | system:: organism | access:: web forms/applications | access:: data download | access:: submission | status:: alive
73,23109553,http://www.ecmdb.ca,ECMDB: The E. coli Metabolome Database,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eubacteria | data:: DNA | data:: protein | data:: chemicals and small molecules | data:: genes | data:: metabolome | data:: structure | data:: sequence | data:: enzymatic sites/ complexes | data:: enzymes | data:: pathways | data:: literature | access:: web forms/applications | access:: data download | status:: alive
72,24265223,http://www.emouseatlas.org/emage/,EMAGE mouse embryo spatial gene expression database: 2014 update,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: update | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: model organism | taxonomy:: vertebrate | data:: DNA | data:: RNA | data:: genes | data:: genome | data:: transcriptome | data:: sequence | data:: properties and annotation | data:: pathways | data:: images | access:: web forms/applications | access:: data download | status:: alive
71,24185698,http://www.eplantsenescence.org/,LSD 2.0: an update of the leaf senescence database,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: update | taxonomy:: multi-species | taxonomy:: eukaryotes | taxonomy:: plants | data:: single molecule type | data:: DNA | data:: genes | data:: sequence | data:: properties and annotation | data:: mutations and polymorphisms | data:: literature | access:: web forms/applications | access:: data download | status:: alive
70,24243843,http://www.essentialgene.org,DEG 10; an update of the database of essential genes that includes both protein-coding genes and noncoding genomic elements,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: update | taxonomy:: multi-species | taxonomy:: eubacteria | taxonomy:: archaebacteia | taxonomy:: eukaryotes | data:: DNA | data:: RNA | data:: genes | data:: genome | data:: sequence | data:: coding/non-coding DNA | data:: properties and annotation | data:: literature | data:: high-throughput | access:: web forms/applications | access:: data download | status:: alive
154,23896518,http://pepbind.bicpu.edu.in/,PepBind: A Comprehensive Database and Computational Tool for Analysis of Protein-peptide Interactions,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | data:: single molecule type | data:: protein | data:: genes | data:: structure | data:: sequence | data:: protein-protein interactions | data:: literature | data:: inferred | access:: web forms/applications | access:: data download | status:: alive
96,23952586,http://www.bicnbu.in/mycosec,A Database for Mycobacterium Secretome Analysis: 'MycoSec' to Accelerate Global Health Research,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | taxonomy:: eubacteria | data:: DNA | data:: protein | data:: genes | data:: structure | data:: sequence | data:: literature | data:: inferred | access:: web forms/applications | access:: data download | status:: alive
79,23193272,http://www.ebi.ac.uk/arrayexpress,ArrayExpress update--trends in database growth and links to data analysis tools,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,occurrence:: update | taxonomy:: multi-species | data:: DNA | data:: RNA | data:: genes | data:: genome | data:: sequence | data:: literature | data:: high-throughput | data:: microarray | access:: web forms/applications | access:: programmatic | access:: data download | access:: submission | status:: alive
78,23180789,http://www.ebi.ac.uk/chebi,The ChEBI reference database and ontology for biologically relevant chemistry: enhancements for 2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,occurrence:: update | data:: drugs and drug targets | data:: literature | access:: web forms/applications | access:: programmatic | access:: data download | access:: submission | status:: alive
2,23986077,www.recurrentgn.net,The ERA-EDTA database on recurrent glomerulonephritis following renal transplantation,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: human | taxonomy:: vertebrate | data:: diseases | data:: clinical | access:: web forms/applications | access:: data download | status:: alive
263,23193256,http://bioweb.ensam.inra.fr/esther,ESTHER; the database of the alpha/beta-hydrolase fold superfamily of proteins: tools to explore diversity of functions,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: update | data:: protein | data:: structure | data:: sequence | data:: enzymes | data:: mutations and polymorphisms | data:: literature | access:: web forms/applications | access:: data download | status:: alive
144,23193284,http://ptmcode.embl.de,PTMcode: a database of known and predicted functional associations between post-translational modifications in proteins,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | data:: protein | data:: post-translational modifications | data:: literature | data:: high-throughput | data:: mass spectrometry | access:: web forms/applications | access:: data download | status:: alive
262,24214957,http://bNAber.org,bNAber: database of broadly neutralizing HIV antibodies,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: virus | data:: single molecule type | data:: protein | data:: structure | data:: sequence | data:: antibodies | data:: literature | access:: web forms/applications | access:: data download | access:: submission | status:: alive
261,23846594,http://bo-protscience.fr/dosa/,DoSA: Database of Structural Alignments,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | data:: single molecule type | data:: protein | data:: structure | data:: sequence | data:: literature | access:: web forms/applications | access:: data download | status:: alive
266,23977990,http://biomi.cdc.go.kr/EvoSNP/,EvoSNP-DB: A database of genetic diversity in East Asian populations,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: human | taxonomy:: vertebrate | data:: single molecule type | data:: DNA | data:: genes | data:: genome | data:: sequence | data:: mutations and polymorphisms | data:: literature | system:: population | access:: web forms/applications | access:: data download | status:: alive
41,23660286,http://www.nipgr.res.in/RiceSRTFDB.html,RiceSRTFDB: a database of rice transcription factors containing comprehensive expression; cis-regulatory element and mutant information to facilitate gene function analysis,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,occurrence:: initial | taxonomy:: multi-species | taxonomy:: eukaryotes | taxonomy:: plants | data:: protein | data:: sequence | data:: promoters and regulators | data:: literature | status:: unknown
89,23118479,http://www.caspur.it/SpliceAidF/,SpliceAid-F: a database of human splicing factors and their RNA-binding sites,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: single species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: human | taxonomy:: vertebrate | data:: protein | data:: genes | data:: proteome | data:: sequence | data:: protein-protein interactions | data:: ligand activity and pairs | data:: literature | access:: web forms/applications | access:: data download | status:: alive
260,24259684,http://brassibase.cos.uni-heidelberg.de,BrassiBase: Introduction to a Novel Knowledge Database on Brassicaceae Evolution,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: initial | taxonomy:: multi-species | taxonomy:: eukaryotes | taxonomy:: plants | data:: single molecule type | data:: DNA | data:: genes | data:: genome | data:: sequence | data:: classification | data:: properties and annotation | data:: literature | access:: web forms/applications | access:: data download | status:: alive
47,24217909,http://www.ncbi.nlm.nih.gov/CCDS/,Current status and new features of the Consensus Coding Sequence database,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,occurrence:: update | taxonomy:: multi-species | taxonomy:: eukaryotes | taxonomy:: mammals | taxonomy:: model organism | taxonomy:: human | taxonomy:: vertebrate | data:: single molecule type | data:: DNA | data:: genes | data:: genome | data:: coding/non-coding DNA | data:: properties and annotation | data:: literature | access:: web forms/applications | access:: data download | status:: alive
267,23628689,http://bioinformatics.unavarra.es:1000/FUNGALOXPHOS_CSS/main.html,FUNGALOXPHOS: an integrated database for oxidative phosphorylation in fungi,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,occurrence:: initial | taxonomy:: multi-species | taxonomy:: eukaryotes | taxonomy:: fungi | data:: DNA | data:: protein | data:: genes | status:: unknown
126,23193267,http://ssu-rrna.org/,The Protist Ribosomal Reference database (PR2): a catalog of unicellular eukaryote Small Sub-Unit rRNA sequences with curated taxonomy,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,occurrence:: initial | taxonomy:: multi-species | taxonomy:: eubacteria | taxonomy:: eukaryotes | taxonomy:: unicellular eukaryotes | taxonomy:: plants | taxonomy:: fungi | data:: DNA | data:: RNA | data:: genes | data:: sequence | data:: probes and primers | system:: nucleus | system:: mitochondria | system:: chloroplast | system:: ribosome | access:: web forms/applications | access:: data download | access:: submission | status:: alive
